id,timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost,year,month,day,hour,day_name,usage_type,total_consumption,high_usage_flag
26681,2023-08-11 08:00:00,Production,163.86,499.6,1638.58,9.99,1648.57,2023,8,11,8,Friday,Non-Peak,663.46,1
26686,2023-08-11 09:00:00,Production,179.04,425.03,1790.41,8.5,1798.91,2023,8,11,9,Friday,Peak,604.07,1
26726,2023-08-11 17:00:00,Production,158.83,532.49,1588.32,10.65,1598.97,2023,8,11,17,Friday,Peak,691.32,1
26731,2023-08-11 18:00:00,Production,151.06,465.03,1510.56,9.3,1519.86,2023,8,11,18,Friday,Peak,616.09,1
26736,2023-08-11 19:00:00,Production,144.96,514.8,1449.63,10.3,1459.93,2023,8,11,19,Friday,Non-Peak,659.76,1
26851,2023-08-12 18:00:00,Production,240.16,834.49,2401.6,16.69,2418.29,2023,8,12,18,Saturday,Peak,1074.65,1
26861,2023-08-12 20:00:00,Production,138.41,451.87,1384.11,9.04,1393.15,2023,8,12,20,Saturday,Non-Peak,590.28,1
26871,2023-08-12 22:00:00,Production,141.41,527.76,1414.13,10.56,1424.68,2023,8,12,22,Saturday,Non-Peak,669.17,1
26891,2023-08-13 02:00:00,Production,231.04,903.79,2310.42,18.08,2328.49,2023,8,13,2,Sunday,Non-Peak,1134.83,1
26936,2023-08-13 11:00:00,Production,153.81,411.51,1538.07,8.23,1546.3,2023,8,13,11,Sunday,Peak,565.32,1
26941,2023-08-13 12:00:00,Production,156.49,549.09,1564.89,10.98,1575.87,2023,8,13,12,Sunday,Peak,705.58,1
26956,2023-08-13 15:00:00,Production,141.5,593.98,1415.01,11.88,1426.89,2023,8,13,15,Sunday,Peak,735.48,1
26966,2023-08-13 17:00:00,Production,137.57,444.63,1375.69,8.89,1384.58,2023,8,13,17,Sunday,Peak,582.2,1
26996,2023-08-13 23:00:00,Production,153.13,439.51,1531.33,8.79,1540.12,2023,8,13,23,Sunday,Non-Peak,592.64,1
27000,2023-08-13 23:00:00,R&D,140.91,287.15,1409.07,5.74,1414.82,2023,8,13,23,Sunday,Non-Peak,428.06,1
27021,2023-08-14 04:00:00,Production,150.4,516.76,1503.98,10.34,1514.32,2023,8,14,4,Monday,Non-Peak,667.16,1
27026,2023-08-14 05:00:00,Production,145.86,462.57,1458.65,9.25,1467.9,2023,8,14,5,Monday,Non-Peak,608.43,1
27036,2023-08-14 07:00:00,Production,147.24,544.06,1472.42,10.88,1483.3,2023,8,14,7,Monday,Non-Peak,691.3,1
27046,2023-08-14 09:00:00,Production,140.96,536.29,1409.63,10.73,1420.35,2023,8,14,9,Monday,Peak,677.25,1
27056,2023-08-14 11:00:00,Production,167.24,548.56,1672.44,10.97,1683.41,2023,8,14,11,Monday,Peak,715.8,1
27071,2023-08-14 14:00:00,Production,146.84,492.66,1468.44,9.85,1478.29,2023,8,14,14,Monday,Peak,639.5,1
27076,2023-08-14 15:00:00,Production,140.68,478.09,1406.82,9.56,1416.38,2023,8,14,15,Monday,Peak,618.77,1
27106,2023-08-14 21:00:00,Production,143.94,590.99,1439.43,11.82,1451.25,2023,8,14,21,Monday,Non-Peak,734.93,1
27111,2023-08-14 22:00:00,Production,152,404.89,1519.97,8.1,1528.07,2023,8,14,22,Monday,Non-Peak,556.89,1
27126,2023-08-15 01:00:00,Production,142.08,530.7,1420.8,10.61,1431.41,2023,8,15,1,Tuesday,Non-Peak,672.78,1
27161,2023-08-15 08:00:00,Production,137.64,455.21,1376.38,9.1,1385.49,2023,8,15,8,Tuesday,Non-Peak,592.85,1
27166,2023-08-15 09:00:00,Production,152.96,618.73,1529.56,12.37,1541.93,2023,8,15,9,Tuesday,Peak,771.69,1
27216,2023-08-15 19:00:00,Production,149.98,494.51,1499.81,9.89,1509.7,2023,8,15,19,Tuesday,Non-Peak,644.49,1
27236,2023-08-15 23:00:00,Production,147.14,576.4,1471.38,11.53,1482.91,2023,8,15,23,Tuesday,Non-Peak,723.54,1
27256,2023-08-16 03:00:00,Production,156.43,440.7,1564.27,8.81,1573.08,2023,8,16,3,Wednesday,Non-Peak,597.13,1
27261,2023-08-16 04:00:00,Production,138.68,455.39,1386.83,9.11,1395.94,2023,8,16,4,Wednesday,Non-Peak,594.07,1
27286,2023-08-16 09:00:00,Production,137.93,523.87,1379.26,10.48,1389.74,2023,8,16,9,Wednesday,Peak,661.8,1
27316,2023-08-16 15:00:00,Production,156.9,504.87,1569.02,10.1,1579.11,2023,8,16,15,Wednesday,Peak,661.77,1
27321,2023-08-16 16:00:00,Production,153.31,489.22,1533.11,9.78,1542.9,2023,8,16,16,Wednesday,Peak,642.53,1
27341,2023-08-16 20:00:00,Production,139.63,533.55,1396.32,10.67,1406.99,2023,8,16,20,Wednesday,Non-Peak,673.18,1
27351,2023-08-16 22:00:00,Production,139.56,432.68,1395.58,8.65,1404.23,2023,8,16,22,Wednesday,Non-Peak,572.24,1
27376,2023-08-17 03:00:00,Production,137.26,500.96,1372.56,10.02,1382.58,2023,8,17,3,Thursday,Non-Peak,638.22,1
27386,2023-08-17 05:00:00,Production,140.36,534.61,1403.64,10.69,1414.33,2023,8,17,5,Thursday,Non-Peak,674.97,1
27441,2023-08-17 16:00:00,Production,154.73,569.28,1547.34,11.39,1558.73,2023,8,17,16,Thursday,Peak,724.01,1
27456,2023-08-17 19:00:00,Production,167.01,448.27,1670.09,8.97,1679.05,2023,8,17,19,Thursday,Non-Peak,615.28,1
27471,2023-08-17 22:00:00,Production,139.57,491.64,1395.74,9.83,1405.57,2023,8,17,22,Thursday,Non-Peak,631.21,1
27506,2023-08-18 05:00:00,Production,180.23,449.01,1802.31,8.98,1811.29,2023,8,18,5,Friday,Non-Peak,629.24,1
27516,2023-08-18 07:00:00,Production,148.38,533.62,1483.82,10.67,1494.49,2023,8,18,7,Friday,Non-Peak,682,1
27521,2023-08-18 08:00:00,Production,160.9,454.23,1609,9.08,1618.08,2023,8,18,8,Friday,Non-Peak,615.13,1
27546,2023-08-18 13:00:00,Production,144.28,482.43,1442.82,9.65,1452.47,2023,8,18,13,Friday,Peak,626.71,1
27576,2023-08-18 19:00:00,Production,167.41,515.78,1674.12,10.32,1684.44,2023,8,18,19,Friday,Non-Peak,683.19,1
27591,2023-08-18 22:00:00,Production,146.92,503.34,1469.22,10.07,1479.29,2023,8,18,22,Friday,Non-Peak,650.26,1
27596,2023-08-18 23:00:00,Production,144.38,432.89,1443.84,8.66,1452.5,2023,8,18,23,Friday,Non-Peak,577.27,1
27671,2023-08-19 14:00:00,Production,198.83,1081.28,1988.31,21.63,2009.94,2023,8,19,14,Saturday,Peak,1280.11,1
27681,2023-08-19 16:00:00,Production,154.91,489.73,1549.07,9.79,1558.87,2023,8,19,16,Saturday,Peak,644.64,1
27686,2023-08-19 17:00:00,Production,142.16,449.05,1421.55,8.98,1430.54,2023,8,19,17,Saturday,Peak,591.21,1
27691,2023-08-19 18:00:00,Production,142.32,558.94,1423.22,11.18,1434.4,2023,8,19,18,Saturday,Peak,701.26,1
27706,2023-08-19 21:00:00,Production,144.33,575.29,1443.26,11.51,1454.76,2023,8,19,21,Saturday,Non-Peak,719.62,1
27726,2023-08-20 01:00:00,Production,162.89,447.29,1628.93,8.95,1637.87,2023,8,20,1,Sunday,Non-Peak,610.18,1
27736,2023-08-20 03:00:00,Production,158.85,511.33,1588.49,10.23,1598.72,2023,8,20,3,Sunday,Non-Peak,670.18,1
27741,2023-08-20 04:00:00,Production,138.59,431.19,1385.87,8.62,1394.49,2023,8,20,4,Sunday,Non-Peak,569.78,1
27756,2023-08-20 07:00:00,Production,147.75,511.88,1477.48,10.24,1487.71,2023,8,20,7,Sunday,Non-Peak,659.63,1
27776,2023-08-20 11:00:00,Production,149.08,500.98,1490.76,10.02,1500.78,2023,8,20,11,Sunday,Peak,650.06,1
27836,2023-08-20 23:00:00,Production,148.78,586.47,1487.78,11.73,1499.51,2023,8,20,23,Sunday,Non-Peak,735.25,1
27851,2023-08-21 02:00:00,Production,147.98,495.03,1479.82,9.9,1489.72,2023,8,21,2,Monday,Non-Peak,643.01,1
27855,2023-08-21 02:00:00,R&D,143.44,282.82,1434.45,5.66,1440.11,2023,8,21,2,Monday,Non-Peak,426.26,1
27896,2023-08-21 11:00:00,Production,146.64,459.72,1466.39,9.19,1475.58,2023,8,21,11,Monday,Peak,606.36,1
27926,2023-08-21 17:00:00,Production,140.87,521.26,1408.67,10.43,1419.09,2023,8,21,17,Monday,Peak,662.13,1
27995,2023-08-22 06:00:00,R&D,150.89,403.39,1508.9,8.07,1516.97,2023,8,22,6,Tuesday,Non-Peak,554.28,1
27996,2023-08-22 07:00:00,Production,139.43,420.92,1394.34,8.42,1402.76,2023,8,22,7,Tuesday,Non-Peak,560.35,1
28006,2023-08-22 09:00:00,Production,140.98,486.73,1409.81,9.73,1419.55,2023,8,22,9,Tuesday,Peak,627.71,1
28026,2023-08-22 13:00:00,Production,146.87,566.63,1468.66,11.33,1479.99,2023,8,22,13,Tuesday,Peak,713.5,1
28041,2023-08-22 16:00:00,Production,226.73,927.47,2267.3,18.55,2285.85,2023,8,22,16,Tuesday,Peak,1154.2,1
28061,2023-08-22 20:00:00,Production,147.57,555.07,1475.75,11.1,1486.85,2023,8,22,20,Tuesday,Non-Peak,702.64,1
28071,2023-08-22 22:00:00,Production,171.08,489.77,1710.8,9.8,1720.6,2023,8,22,22,Tuesday,Non-Peak,660.85,1
28101,2023-08-23 04:00:00,Production,157.16,581.94,1571.61,11.64,1583.25,2023,8,23,4,Wednesday,Non-Peak,739.1,1
28106,2023-08-23 05:00:00,Production,148.51,599.94,1485.12,12,1497.12,2023,8,23,5,Wednesday,Non-Peak,748.45,1
28146,2023-08-23 13:00:00,Production,143.02,561.48,1430.18,11.23,1441.41,2023,8,23,13,Wednesday,Peak,704.5,1
28161,2023-08-23 16:00:00,Production,142.33,455.75,1423.29,9.12,1432.4,2023,8,23,16,Wednesday,Peak,598.08,1
28176,2023-08-23 19:00:00,Production,138.45,540.86,1384.48,10.82,1395.3,2023,8,23,19,Wednesday,Non-Peak,679.31,1
28181,2023-08-23 20:00:00,Production,153.03,484.27,1530.27,9.69,1539.95,2023,8,23,20,Wednesday,Non-Peak,637.3,1
28281,2023-08-24 16:00:00,Production,233.91,906.33,2339.07,18.13,2357.19,2023,8,24,16,Thursday,Peak,1140.24,1
28311,2023-08-24 22:00:00,Production,142.63,487.13,1426.28,9.74,1436.02,2023,8,24,22,Thursday,Non-Peak,629.76,1
28341,2023-08-25 04:00:00,Production,137.49,486.25,1374.87,9.72,1384.6,2023,8,25,4,Friday,Non-Peak,623.74,1
28361,2023-08-25 08:00:00,Production,137.52,564.67,1375.22,11.29,1386.51,2023,8,25,8,Friday,Non-Peak,702.19,1
28366,2023-08-25 09:00:00,Production,151.11,482.68,1511.06,9.65,1520.71,2023,8,25,9,Friday,Peak,633.79,1
28371,2023-08-25 10:00:00,Production,157.29,520.74,1572.87,10.41,1583.28,2023,8,25,10,Friday,Peak,678.03,1
28401,2023-08-25 16:00:00,Production,137.26,503.53,1372.56,10.07,1382.63,2023,8,25,16,Friday,Peak,640.79,1
28436,2023-08-25 23:00:00,Production,143.71,406.29,1437.09,8.13,1445.22,2023,8,25,23,Friday,Non-Peak,550,1
28446,2023-08-26 01:00:00,Production,145.76,497.3,1457.64,9.95,1467.58,2023,8,26,1,Saturday,Non-Peak,643.06,1
28491,2023-08-26 10:00:00,Production,156.26,480.61,1562.57,9.61,1572.18,2023,8,26,10,Saturday,Peak,636.87,1
28531,2023-08-26 18:00:00,Production,147.74,493.53,1477.4,9.87,1487.27,2023,8,26,18,Saturday,Peak,641.27,1
28546,2023-08-26 21:00:00,Production,146.41,452.01,1464.06,9.04,1473.1,2023,8,26,21,Saturday,Non-Peak,598.42,1
28621,2023-08-27 12:00:00,Production,156.64,505.07,1566.45,10.1,1576.55,2023,8,27,12,Sunday,Peak,661.71,1
28646,2023-08-27 17:00:00,Production,152.56,442.93,1525.61,8.86,1534.47,2023,8,27,17,Sunday,Peak,595.49,1
28681,2023-08-28 00:00:00,Production,138.2,458.07,1381.97,9.16,1391.13,2023,8,28,0,Monday,Non-Peak,596.27,1
28736,2023-08-28 11:00:00,Production,142.44,562.6,1424.41,11.25,1435.67,2023,8,28,11,Monday,Peak,705.04,1
28771,2023-08-28 18:00:00,Production,144.02,542.27,1440.19,10.85,1451.04,2023,8,28,18,Monday,Peak,686.29,1
28781,2023-08-28 20:00:00,Production,156.38,506.02,1563.78,10.12,1573.9,2023,8,28,20,Monday,Non-Peak,662.4,1
28786,2023-08-28 21:00:00,Production,159.03,484.91,1590.26,9.7,1599.96,2023,8,28,21,Monday,Non-Peak,643.94,1
28806,2023-08-29 01:00:00,Production,170.33,512.51,1703.31,10.25,1713.56,2023,8,29,1,Tuesday,Non-Peak,682.84,1
28826,2023-08-29 05:00:00,Production,172.65,783.06,1726.47,15.66,1742.14,2023,8,29,5,Tuesday,Non-Peak,955.71,1
28831,2023-08-29 06:00:00,Production,140.45,508.89,1404.53,10.18,1414.7,2023,8,29,6,Tuesday,Non-Peak,649.34,1
28850,2023-08-29 09:00:00,R&D,143.77,414.02,1437.7,8.28,1445.98,2023,8,29,9,Tuesday,Peak,557.79,1
28881,2023-08-29 16:00:00,Production,150.28,574.49,1502.82,11.49,1514.31,2023,8,29,16,Tuesday,Peak,724.77,1
28885,2023-08-29 16:00:00,R&D,205.59,419.98,2055.93,8.4,2064.33,2023,8,29,16,Tuesday,Peak,625.57,1
28886,2023-08-29 17:00:00,Production,179.55,922.5,1795.54,18.45,1813.99,2023,8,29,17,Tuesday,Peak,1102.05,1
28916,2023-08-29 23:00:00,Production,149.81,515.54,1498.11,10.31,1508.42,2023,8,29,23,Tuesday,Non-Peak,665.35,1
28961,2023-08-30 08:00:00,Production,138.85,599.02,1388.51,11.98,1400.49,2023,8,30,8,Wednesday,Non-Peak,737.87,1
28971,2023-08-30 10:00:00,Production,141.23,460.86,1412.27,9.22,1421.49,2023,8,30,10,Wednesday,Peak,602.09,1
28976,2023-08-30 11:00:00,Production,146.01,536.84,1460.13,10.74,1470.87,2023,8,30,11,Wednesday,Peak,682.85,1
28981,2023-08-30 12:00:00,Production,203.62,825.76,2036.15,16.52,2052.67,2023,8,30,12,Wednesday,Peak,1029.38,1
29001,2023-08-30 16:00:00,Production,143.37,514.54,1433.73,10.29,1444.02,2023,8,30,16,Wednesday,Peak,657.91,1
29011,2023-08-30 18:00:00,Production,139.52,437.49,1395.22,8.75,1403.97,2023,8,30,18,Wednesday,Peak,577.01,1
29031,2023-08-30 22:00:00,Production,159.24,526.76,1592.37,10.54,1602.9,2023,8,30,22,Wednesday,Non-Peak,686,1
29066,2023-08-31 05:00:00,Production,142.92,540.84,1429.23,10.82,1440.04,2023,8,31,5,Thursday,Non-Peak,683.76,1
29131,2023-08-31 18:00:00,Production,141.18,483.76,1411.75,9.68,1421.43,2023,8,31,18,Thursday,Peak,624.94,1
29151,2023-08-31 22:00:00,Production,144.22,546.36,1442.17,10.93,1453.1,2023,8,31,22,Thursday,Non-Peak,690.58,1
29166,2023-09-01 01:00:00,Production,157.64,435.41,1576.43,8.71,1585.14,2023,9,1,1,Friday,Non-Peak,593.05,1
29191,2023-09-01 06:00:00,Production,150.4,487.6,1503.99,9.75,1513.74,2023,9,1,6,Friday,Non-Peak,638,1
29201,2023-09-01 08:00:00,Production,146.85,495.28,1468.53,9.91,1478.44,2023,9,1,8,Friday,Non-Peak,642.13,1
29211,2023-09-01 10:00:00,Production,150.96,513.64,1509.63,10.27,1519.91,2023,9,1,10,Friday,Peak,664.6,1
29266,2023-09-01 21:00:00,Production,143.21,526.93,1432.1,10.54,1442.64,2023,9,1,21,Friday,Non-Peak,670.14,1
29291,2023-09-02 02:00:00,Production,140.57,467.77,1405.65,9.36,1415.01,2023,9,2,2,Saturday,Non-Peak,608.34,1
29301,2023-09-02 04:00:00,Production,149.73,581.05,1497.34,11.62,1508.96,2023,9,2,4,Saturday,Non-Peak,730.78,1
29326,2023-09-02 09:00:00,Production,145.24,518.99,1452.41,10.38,1462.79,2023,9,2,9,Saturday,Peak,664.23,1
29356,2023-09-02 15:00:00,Production,143.71,535.64,1437.07,10.71,1447.78,2023,9,2,15,Saturday,Peak,679.35,1
29361,2023-09-02 16:00:00,Production,144.56,485.99,1445.6,9.72,1455.31,2023,9,2,16,Saturday,Peak,630.55,1
29391,2023-09-02 22:00:00,Production,145.91,569.54,1459.08,11.39,1470.47,2023,9,2,22,Saturday,Non-Peak,715.45,1
29401,2023-09-03 00:00:00,Production,156.94,490.42,1569.38,9.81,1579.18,2023,9,3,0,Sunday,Non-Peak,647.36,1
29436,2023-09-03 07:00:00,Production,151.9,504.82,1519.03,10.1,1529.13,2023,9,3,7,Sunday,Non-Peak,656.72,1
29446,2023-09-03 09:00:00,Production,147.1,571.29,1471.05,11.43,1482.47,2023,9,3,9,Sunday,Peak,718.39,1
29461,2023-09-03 12:00:00,Production,163.02,499.81,1630.24,10,1640.24,2023,9,3,12,Sunday,Peak,662.83,1
29466,2023-09-03 13:00:00,Production,162.02,500.54,1620.22,10.01,1630.23,2023,9,3,13,Sunday,Peak,662.56,1
29481,2023-09-03 16:00:00,Production,180.62,477.64,1806.21,9.55,1815.76,2023,9,3,16,Sunday,Peak,658.26,1
29551,2023-09-04 06:00:00,Production,155.12,470.47,1551.25,9.41,1560.66,2023,9,4,6,Monday,Non-Peak,625.59,1
29556,2023-09-04 07:00:00,Production,138.91,437.77,1389.08,8.76,1397.83,2023,9,4,7,Monday,Non-Peak,576.68,1
29566,2023-09-04 09:00:00,Production,139.86,530.7,1398.64,10.61,1409.25,2023,9,4,9,Monday,Peak,670.56,1
29606,2023-09-04 17:00:00,Production,137.89,540.89,1378.91,10.82,1389.73,2023,9,4,17,Monday,Peak,678.78,1
29656,2023-09-05 03:00:00,Production,141.29,548.27,1412.87,10.97,1423.83,2023,9,5,3,Tuesday,Non-Peak,689.56,1
29711,2023-09-05 14:00:00,Production,152.16,440.08,1521.56,8.8,1530.36,2023,9,5,14,Tuesday,Peak,592.24,1
29716,2023-09-05 15:00:00,Production,181.04,460.92,1810.4,9.22,1819.62,2023,9,5,15,Tuesday,Peak,641.96,1
29771,2023-09-06 02:00:00,Production,148.17,447.61,1481.74,8.95,1490.69,2023,9,6,2,Wednesday,Non-Peak,595.78,1
29791,2023-09-06 06:00:00,Production,143.06,529.09,1430.61,10.58,1441.19,2023,9,6,6,Wednesday,Non-Peak,672.15,1
29796,2023-09-06 07:00:00,Production,143.8,566.11,1437.99,11.32,1449.31,2023,9,6,7,Wednesday,Non-Peak,709.91,1
29866,2023-09-06 21:00:00,Production,155.83,441.81,1558.27,8.84,1567.1,2023,9,6,21,Wednesday,Non-Peak,597.64,1
29876,2023-09-06 23:00:00,Production,143.73,457.1,1437.28,9.14,1446.42,2023,9,6,23,Wednesday,Non-Peak,600.83,1
29931,2023-09-07 10:00:00,Production,142.69,481.89,1426.86,9.64,1436.5,2023,9,7,10,Thursday,Peak,624.58,1
29961,2023-09-07 16:00:00,Production,164.05,506.36,1640.52,10.13,1650.64,2023,9,7,16,Thursday,Peak,670.41,1
29976,2023-09-07 19:00:00,Production,141.48,539.75,1414.8,10.8,1425.59,2023,9,7,19,Thursday,Non-Peak,681.23,1
29991,2023-09-07 22:00:00,Production,146.73,554.39,1467.32,11.09,1478.41,2023,9,7,22,Thursday,Non-Peak,701.12,1
29996,2023-09-07 23:00:00,Production,150.27,452.74,1502.68,9.05,1511.73,2023,9,7,23,Thursday,Non-Peak,603.01,1
30021,2023-09-08 04:00:00,Production,138.35,518.3,1383.53,10.37,1393.9,2023,9,8,4,Friday,Non-Peak,656.65,1
30036,2023-09-08 07:00:00,Production,145.34,497.64,1453.39,9.95,1463.35,2023,9,8,7,Friday,Non-Peak,642.98,1
30105,2023-09-08 20:00:00,R&D,173.22,404.66,1732.24,8.09,1740.33,2023,9,8,20,Friday,Non-Peak,577.88,1
30111,2023-09-08 22:00:00,Production,143.21,509.36,1432.09,10.19,1442.27,2023,9,8,22,Friday,Non-Peak,652.57,1
30126,2023-09-09 01:00:00,Production,146.12,490.4,1461.23,9.81,1471.03,2023,9,9,1,Saturday,Non-Peak,636.52,1
30131,2023-09-09 02:00:00,Production,153.71,421.32,1537.09,8.43,1545.52,2023,9,9,2,Saturday,Non-Peak,575.03,1
30156,2023-09-09 07:00:00,Production,143.18,479.47,1431.84,9.59,1441.43,2023,9,9,7,Saturday,Non-Peak,622.65,1
30166,2023-09-09 09:00:00,Production,174.19,392.52,1741.93,7.85,1749.78,2023,9,9,9,Saturday,Peak,566.71,1
30171,2023-09-09 10:00:00,Production,151.77,585.12,1517.65,11.7,1529.36,2023,9,9,10,Saturday,Peak,736.89,1
30206,2023-09-09 17:00:00,Production,143.49,497.43,1434.91,9.95,1444.86,2023,9,9,17,Saturday,Peak,640.92,1
30221,2023-09-09 20:00:00,Production,149.3,567.89,1492.99,11.36,1504.35,2023,9,9,20,Saturday,Non-Peak,717.19,1
30291,2023-09-10 10:00:00,Production,150.63,522.78,1506.27,10.46,1516.73,2023,9,10,10,Sunday,Peak,673.41,1
30321,2023-09-10 16:00:00,Production,157.22,470.39,1572.23,9.41,1581.64,2023,9,10,16,Sunday,Peak,627.61,1
30371,2023-09-11 02:00:00,Production,138.05,475.63,1380.52,9.51,1390.04,2023,9,11,2,Monday,Non-Peak,613.68,1
30416,2023-09-11 11:00:00,Production,156.49,524.61,1564.87,10.49,1575.36,2023,9,11,11,Monday,Peak,681.1,1
30461,2023-09-11 20:00:00,Production,152.97,462.26,1529.66,9.25,1538.9,2023,9,11,20,Monday,Non-Peak,615.23,1
30486,2023-09-12 01:00:00,Production,154.74,602.82,1547.39,12.06,1559.44,2023,9,12,1,Tuesday,Non-Peak,757.56,1
30501,2023-09-12 04:00:00,Production,140.18,551.3,1401.85,11.03,1412.87,2023,9,12,4,Tuesday,Non-Peak,691.48,1
30536,2023-09-12 11:00:00,Production,165.95,448.76,1659.51,8.98,1668.49,2023,9,12,11,Tuesday,Peak,614.71,1
30636,2023-09-13 07:00:00,Production,138.83,548.94,1388.32,10.98,1399.29,2023,9,13,7,Wednesday,Non-Peak,687.77,1
30666,2023-09-13 13:00:00,Production,146.05,430,1460.52,8.6,1469.12,2023,9,13,13,Wednesday,Peak,576.05,1
30701,2023-09-13 20:00:00,Production,144.64,535.84,1446.38,10.72,1457.09,2023,9,13,20,Wednesday,Non-Peak,680.48,1
30836,2023-09-14 23:00:00,Production,138.28,509.87,1382.84,10.2,1393.03,2023,9,14,23,Thursday,Non-Peak,648.15,1
30851,2023-09-15 02:00:00,Production,157.94,475.05,1579.38,9.5,1588.88,2023,9,15,2,Friday,Non-Peak,632.99,1
30856,2023-09-15 03:00:00,Production,157.72,456.04,1577.2,9.12,1586.32,2023,9,15,3,Friday,Non-Peak,613.76,1
30861,2023-09-15 04:00:00,Production,145.42,496,1454.23,9.92,1464.15,2023,9,15,4,Friday,Non-Peak,641.42,1
30881,2023-09-15 08:00:00,Production,138.41,442.82,1384.08,8.86,1392.94,2023,9,15,8,Friday,Non-Peak,581.23,1
30886,2023-09-15 09:00:00,Production,139.53,446.34,1395.33,8.93,1404.25,2023,9,15,9,Friday,Peak,585.87,1
30891,2023-09-15 10:00:00,Production,137.74,448.5,1377.36,8.97,1386.33,2023,9,15,10,Friday,Peak,586.24,1
30931,2023-09-15 18:00:00,Production,145.07,427.2,1450.69,8.54,1459.24,2023,9,15,18,Friday,Peak,572.27,1
30986,2023-09-16 05:00:00,Production,139.42,518.2,1394.19,10.36,1404.56,2023,9,16,5,Saturday,Non-Peak,657.62,1
31076,2023-09-16 23:00:00,Production,140.33,531.7,1403.33,10.63,1413.96,2023,9,16,23,Saturday,Non-Peak,672.03,1
31096,2023-09-17 03:00:00,Production,169.04,833.24,1690.36,16.66,1707.03,2023,9,17,3,Sunday,Non-Peak,1002.28,1
31151,2023-09-17 14:00:00,Production,157.01,420.37,1570.06,8.41,1578.47,2023,9,17,14,Sunday,Peak,577.38,1
31161,2023-09-17 16:00:00,Production,140.81,592.42,1408.07,11.85,1419.92,2023,9,17,16,Sunday,Peak,733.23,1
31181,2023-09-17 20:00:00,Production,149.67,532.41,1496.71,10.65,1507.36,2023,9,17,20,Sunday,Non-Peak,682.08,1
31196,2023-09-17 23:00:00,Production,157.48,458.91,1574.75,9.18,1583.93,2023,9,17,23,Sunday,Non-Peak,616.39,1
31271,2023-09-18 14:00:00,Production,156.41,492.14,1564.07,9.84,1573.92,2023,9,18,14,Monday,Peak,648.55,1
31296,2023-09-18 19:00:00,Production,153.62,529.96,1536.24,10.6,1546.84,2023,9,18,19,Monday,Non-Peak,683.58,1
31306,2023-09-18 21:00:00,Production,140.67,471.29,1406.7,9.43,1416.12,2023,9,18,21,Monday,Non-Peak,611.96,1
31316,2023-09-18 23:00:00,Production,141.56,484.92,1415.65,9.7,1425.34,2023,9,18,23,Monday,Non-Peak,626.48,1
31331,2023-09-19 02:00:00,Production,138.04,428.46,1380.42,8.57,1388.98,2023,9,19,2,Tuesday,Non-Peak,566.5,1
31346,2023-09-19 05:00:00,Production,219.75,717.62,2197.51,14.35,2211.86,2023,9,19,5,Tuesday,Non-Peak,937.37,1
31356,2023-09-19 07:00:00,Production,141.39,547.24,1413.93,10.94,1424.87,2023,9,19,7,Tuesday,Non-Peak,688.63,1
31360,2023-09-19 07:00:00,R&D,161.8,416.07,1617.96,8.32,1626.28,2023,9,19,7,Tuesday,Non-Peak,577.87,1
31371,2023-09-19 10:00:00,Production,137.89,488.3,1378.88,9.77,1388.65,2023,9,19,10,Tuesday,Peak,626.19,1
31411,2023-09-19 18:00:00,Production,164.56,565.71,1645.58,11.31,1656.9,2023,9,19,18,Tuesday,Peak,730.27,1
31426,2023-09-19 21:00:00,Production,142.78,493.23,1427.79,9.86,1437.66,2023,9,19,21,Tuesday,Non-Peak,636.01,1
31466,2023-09-20 05:00:00,Production,153.4,499.15,1534.01,9.98,1543.99,2023,9,20,5,Wednesday,Non-Peak,652.55,1
31486,2023-09-20 09:00:00,Production,173.79,581.69,1737.9,11.63,1749.54,2023,9,20,9,Wednesday,Peak,755.48,1
31491,2023-09-20 10:00:00,Production,146.8,531.89,1468,10.64,1478.64,2023,9,20,10,Wednesday,Peak,678.69,1
31546,2023-09-20 21:00:00,Production,149.41,426.14,1494.09,8.52,1502.61,2023,9,20,21,Wednesday,Non-Peak,575.55,1
31586,2023-09-21 05:00:00,Production,147.74,525.01,1477.38,10.5,1487.88,2023,9,21,5,Thursday,Non-Peak,672.75,1
31591,2023-09-21 06:00:00,Production,146.76,483.76,1467.57,9.68,1477.25,2023,9,21,6,Thursday,Non-Peak,630.52,1
31611,2023-09-21 10:00:00,Production,142.74,528.11,1427.35,10.56,1437.92,2023,9,21,10,Thursday,Peak,670.85,1
31631,2023-09-21 14:00:00,Production,141.78,548.59,1417.81,10.97,1428.78,2023,9,21,14,Thursday,Peak,690.37,1
31636,2023-09-21 15:00:00,Production,148.47,468.85,1484.68,9.38,1494.06,2023,9,21,15,Thursday,Peak,617.32,1
31666,2023-09-21 21:00:00,Production,138.83,404.47,1388.25,8.09,1396.34,2023,9,21,21,Thursday,Non-Peak,543.3,1
31695,2023-09-22 02:00:00,R&D,152.83,558.29,1528.31,11.17,1539.47,2023,9,22,2,Friday,Non-Peak,711.12,1
31706,2023-09-22 05:00:00,Production,140.49,468.85,1404.92,9.38,1414.3,2023,9,22,5,Friday,Non-Peak,609.34,1
31761,2023-09-22 16:00:00,Production,139.83,467.18,1398.3,9.34,1407.65,2023,9,22,16,Friday,Peak,607.01,1
